model,policy,dataset,conflict_name,primary_constraint_met,secondary_constraint_met,none_constraint_met
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.66,0.19,0.15
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.93,0.01,0.06
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_reversed,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.16,0.18,0.66
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.52,0.01,0.47
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,case_conflict,0.74,0.0,0.26
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.31,0.41,0.28
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.52,0.17,0.31
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.63,0.03,0.34
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.63,0.02,0.35
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.85,0.0,0.15
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.89,0.01,0.1
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.77,0.02,0.21
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.99,0.01,0.0
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.3,0.11,0.59
claude-3-5-sonnet-20241022,marked_system_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.15,0.05,0.8
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,case_conflict,0.28,0.0,0.72
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.68,0.17,0.15
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.31,0.35,0.34
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.77,0.05,0.18
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions,word_length_conflict: 300_50,0.79,0.03,0.18
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,case_conflict,0.88,0.0,0.12
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.32,0.5,0.18
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.46,0.03,0.51
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.12,0.24,0.64
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.18,0.21,0.61
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,case_conflict,0.5,0.01,0.49
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.21,0.6,0.19
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.52,0.21,0.27
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.5,0.06,0.44
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.6,0.05,0.35
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.84,0.03,0.13
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.65,0.19,0.16
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.61,0.07,0.32
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.08,0.43,0.49
claude-3-5-sonnet-20241022,marked_system_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.04,0.57,0.39
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,case_conflict,0.77,0.0,0.23
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.91,0.02,0.07
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.58,0.11,0.31
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.81,0.03,0.16
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions,word_length_conflict: 300_50,0.68,0.02,0.3
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,case_conflict,0.98,0.0,0.02
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.8,0.09,0.11
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.93,0.0,0.07
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.07,0.16,0.77
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.67,0.0,0.33
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,case_conflict,0.84,0.01,0.15
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.31,0.43,0.26
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.57,0.19,0.24
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.81,0.01,0.18
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.77,0.01,0.22
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.88,0.0,0.12
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.85,0.01,0.14
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.79,0.0,0.21
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,1.0,0.0,0.0
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.27,0.11,0.62
claude-3-5-sonnet-20241022,marked_user_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.26,0.02,0.72
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,case_conflict,0.44,0.0,0.56
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.76,0.16,0.08
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.55,0.11,0.34
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,language_conflict: en_fr,0.99,0.0,0.01
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.81,0.04,0.15
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions,word_length_conflict: 300_50,0.83,0.02,0.15
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,case_conflict,0.94,0.0,0.06
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.39,0.44,0.17
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.67,0.06,0.27
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.97,0.02,0.01
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.09,0.29,0.62
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.12,0.34,0.54
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,case_conflict,0.53,0.03,0.44
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.23,0.55,0.22
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.5,0.2,0.3
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,0.99,0.0,0.01
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.63,0.04,0.33
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.69,0.04,0.27
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.86,0.01,0.13
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.67,0.16,0.17
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.59,0.09,0.32
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.99,0.01,0.0
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.15,0.4,0.45
claude-3-5-sonnet-20241022,marked_user_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.06,0.62,0.32
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,case_conflict,0.0,0.94,0.06
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.06,0.84,0.1
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.09,0.58,0.33
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,language_conflict: en_fr,0.18,0.82,0.0
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,num_sentence_conflict: 10_5,0.17,0.31,0.52
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions,word_length_conflict: 300_50,0.0,0.64,0.36
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,case_conflict,0.1,0.75,0.15
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.19,0.56,0.25
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.7,0.2,0.1
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,language_conflict: en_fr,0.22,0.78,0.0
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.04,0.52,0.44
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_reversed,word_length_conflict: 300_50,0.0,0.65,0.35
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,case_conflict,0.3,0.46,0.24
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.05,0.8,0.15
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.17,0.45,0.38
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,language_conflict: en_fr,0.67,0.33,0.0
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.03,0.47,0.5
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.03,0.47,0.5
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,case_conflict,0.18,0.55,0.27
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.66,0.26,0.08
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.41,0.44,0.15
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.21,0.78,0.01
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.09,0.52,0.39
claude-3-5-sonnet-20241022,task_specified_separation,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.03,0.65,0.32
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,case_conflict,0.21,0.53,0.26
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.36,0.43,0.21
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.38,0.3,0.32
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,language_conflict: en_fr,0.99,0.01,0.0
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.35,0.18,0.47
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions,word_length_conflict: 300_50,0.17,0.2,0.63
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,case_conflict,0.9,0.03,0.07
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.53,0.24,0.23
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.75,0.01,0.24
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,language_conflict: en_fr,0.92,0.08,0.0
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.13,0.39,0.48
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.03,0.72,0.25
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,case_conflict,0.51,0.14,0.35
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.06,0.77,0.17
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.35,0.24,0.41
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,language_conflict: en_fr,0.88,0.12,0.0
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.28,0.15,0.57
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.21,0.18,0.61
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.67,0.14,0.19
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.83,0.06,0.11
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.51,0.14,0.35
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.8,0.2,0.0
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.05,0.5,0.45
claude-3-5-sonnet-20241022,unmarked_system_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.04,0.49,0.47
